objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23765E+18,198.9863609,0.076683526,19.28842,17.90499,17.37634,17.17282,17.08334,752,301,4,370,8.39497E+18,STAR,6.05E-05,7456,56727,935
1.23765E+18,199.0063816,0.160483047,17.419,15.92307,15.32262,15.08496,14.97039,752,301,4,370,3.26641E+18,STAR,-3.90E-05,2901,54652,632
1.23765E+18,198.9731064,0.156954379,19.44893,17.40265,16.45564,16.02293,15.6909,752,301,4,370,3.32282E+17,GALAXY,0.08220764,295,51985,513
1.23765E+18,199.095057,0.061616793,18.42743,17.4124,17.11634,16.98952,16.98167,752,301,4,371,8.39498E+18,STAR,0.000177447,7456,56727,979
1.23765E+18,199.1634427,0.098610888,17.6849,16.15998,15.65371,15.47599,15.41798,752,301,4,371,8.39498E+18,STAR,-3.21E-05,7456,56727,978
1.23765E+18,199.1803092,0.151832999,18.84473,17.73959,17.30371,17.07975,16.97148,752,301,4,371,8.39498E+18,STAR,0.000461972,7456,56727,980
1.23765E+18,199.0708018,0.054102039,19.53675,18.17706,17.63472,17.412,17.28999,752,301,4,371,8.39498E+18,STAR,0.00038168,7456,56727,973
1.23765E+18,199.1122613,0.134756296,19.20611,17.99724,17.55016,17.27137,17.15086,752,301,4,371,3.32283E+17,GALAXY,0.09879459,295,51985,519
1.23765E+18,199.2648563,0.105545218,18.59422,17.10204,16.55357,16.334,16.2106,752,301,4,372,8.39498E+18,STAR,-0.000231687,7456,56727,995
1.23765E+18,199.2945859,0.064668446,17.23223,15.6565,15.09445,14.90037,14.83234,752,301,4,372,3.26641E+18,STAR,-9.57E-06,2901,54652,624
1.23765E+18,199.3213057,0.036510807,16.71268,15.4646,15.4957,15.55974,15.59211,752,301,4,372,8.39472E+18,STAR,0.000705155,7456,56727,20
1.23765E+18,199.2149176,0.080640157,19.49072,17.43773,16.60871,16.28958,16.10616,752,301,4,372,8.39498E+18,STAR,7.00E-05,7456,56727,976
1.23765E+18,199.3531324,0.043714758,15.25174,15.7496,16.31116,16.70094,17.04476,752,301,4,373,4.50816E+18,STAR,-0.000271459,4004,55321,198
1.23765E+18,199.3770663,0.208873709,18.20387,16.37912,15.55095,15.15792,14.82609,752,301,4,373,3.32293E+17,GALAXY,0.03336366,295,51985,556
1.23765E+18,199.3998967,0.205845431,18.96098,17.40032,16.77698,16.54749,16.43402,752,301,4,373,8.39498E+18,STAR,0.00027557,7456,56727,992
1.23765E+18,199.4726291,0.168042343,18.96838,18.89708,18.72593,18.58185,18.63512,752,301,4,373,3.72346E+18,QSO,1.437575,3307,54970,396
1.23765E+18,199.3953623,0.017654749,19.29517,18.19675,18.09776,18.07139,18.17763,752,301,4,373,8.39471E+18,STAR,0.000141276,7456,56727,13
1.23765E+18,199.4316866,0.176529048,19.59316,17.73319,16.84315,16.47792,16.25525,752,301,4,373,3.29451E+18,GALAXY,0,2926,54625,479
1.23765E+18,199.5851475,0.139513965,19.48843,18.68607,18.33399,18.16623,18.07464,752,301,4,374,3.72346E+18,STAR,-0.000159762,3307,54970,398
1.23765E+18,199.6265596,0.098292616,18.97833,17.91414,17.30535,16.88135,16.70584,752,301,4,374,3.33364E+17,GALAXY,0.1497523,296,51984,354
1.23765E+18,199.6675151,0.126473176,18.20629,17.98477,17.87518,17.74432,17.76886,752,301,4,375,3.33365E+17,QSO,0.4922803,296,51984,358
1.23765E+18,199.6694268,0.065515661,17.1768,16.11383,15.68387,15.5186,15.43831,752,301,4,375,3.7234E+18,STAR,0.000127928,3307,54970,191
1.23765E+18,199.8174185,0.033971173,17.02207,15.86282,15.38964,15.18099,15.09037,752,301,4,376,3.7234E+18,STAR,0.000184797,3307,54970,192
1.23765E+18,199.928566,0.207587214,18.69084,17.11504,16.45852,16.20688,16.06463,752,301,4,376,3.72348E+18,STAR,-7.88E-05,3307,54970,471
1.23765E+18,199.8238657,0.138040004,19.47535,18.26338,17.84744,17.69777,17.63067,752,301,4,376,3.72347E+18,STAR,-5.99E-05,3307,54970,433
1.23765E+18,199.9016636,0.181678752,19.15134,17.28001,16.427,16.00369,15.66151,752,301,4,376,3.33382E+17,GALAXY,0.05369467,296,51984,422
1.23765E+18,199.9462218,0.092654637,18.66707,17.59005,17.15414,16.96818,16.88218,752,301,4,377,3.72347E+18,STAR,-4.31E-05,3307,54970,437
1.23765E+18,200.0369769,0.143984762,18.82944,17.07817,16.24804,15.82202,15.55929,752,301,4,377,3.33393E+17,GALAXY,0.1104037,296,51984,462
1.23765E+18,200.0413785,0.044724148,19.14529,17.77007,17.27012,16.93742,16.74766,752,301,4,377,3.33402E+17,GALAXY,0.07397862,296,51984,493
1.23765E+18,200.0823811,0.103338217,18.56956,17.62317,17.24394,17.10026,17.01949,752,301,4,378,3.72348E+18,STAR,0.000347395,3307,54970,475
1.23765E+18,200.1410202,0.194020526,19.107,18.91084,18.78927,18.52946,18.60448,752,301,4,378,3.33402E+17,QSO,1.524594,296,51984,494
1.23765E+18,200.3177895,0.150318,18.51094,16.29995,15.38677,15.07351,14.86744,752,301,4,379,3.72349E+18,STAR,-1.69E-05,3307,54970,492
1.23765E+18,200.3469212,0.078172852,17.60235,16.43575,15.85188,15.47624,15.27507,752,301,4,379,3.33403E+17,GALAXY,0.08501464,296,51984,498
1.23765E+18,125.0749903,46.85704111,19.38995,17.80081,16.9264,16.47581,16.15206,1345,301,3,120,4.9656E+17,GALAXY,0.05237225,441,51868,139
1.23765E+18,124.9247663,46.91520529,18.84184,17.49651,16.71831,16.32482,15.99884,1345,301,3,120,4.96555E+17,GALAXY,0.127217,441,51868,121
1.23765E+18,124.9641304,46.89753887,19.01631,17.88224,17.37631,17.06558,16.87105,1345,301,3,120,4.96555E+17,GALAXY,0.05440296,441,51868,122
1.23765E+18,125.0694244,46.87267356,18.28737,16.48646,15.56659,15.10007,14.71463,1345,301,3,120,4.96559E+17,GALAXY,0.05294081,441,51868,134
1.23765E+18,125.3640543,46.98288925,18.03081,16.76858,16.31297,16.1446,16.08312,1345,301,3,121,3.57366E+18,STAR,-1.05E-06,3174,54821,181
1.23765E+18,125.153407,47.11846586,19.00329,17.60766,16.90166,16.52168,16.25993,1345,301,3,121,4.96647E+17,GALAXY,0.05451663,441,51868,455
1.23765E+18,125.2610211,47.08549717,19.33938,17.58611,16.7392,16.33075,16.00785,1345,301,3,121,4.96648E+17,GALAXY,0.05439353,441,51868,457
1.23765E+18,125.4401155,47.12979381,19.28499,17.94259,17.37335,17.11642,17.00562,1345,301,3,122,3.57366E+18,STAR,0.000533142,3174,54821,194
1.23765E+18,125.3900185,47.0437005,19.32122,17.86063,16.89372,16.36995,16.08646,1345,301,3,122,4.96646E+17,QSO,0.1282468,441,51868,453
1.23765E+18,125.3607456,47.06379282,19.37331,18.67512,18.47048,18.38232,18.25031,1345,301,3,122,4.15707E+18,QSO,2.649395,3692,55186,888
1.23765E+18,125.4849304,47.14094367,19.56834,17.54383,16.61448,16.17797,15.8313,1345,301,3,122,4.96653E+17,GALAXY,0.07496843,441,51868,476
1.23765E+18,125.4905516,47.21184645,18.81728,17.27699,16.64442,16.42113,16.29768,1345,301,3,123,3.57366E+18,STAR,-7.54E-05,3174,54821,189
1.23765E+18,125.5209886,47.22734079,18.71994,17.12308,16.49015,16.24456,15.98312,1345,301,3,123,3.57366E+18,STAR,-3.11E-05,3174,54821,191
1.23765E+18,125.4662052,47.33540842,19.15095,17.80657,17.05128,16.63883,16.29992,1345,301,3,123,4.96651E+17,GALAXY,0.1287123,441,51868,468
1.23765E+18,125.525606,47.32621361,19.12385,17.43347,16.75485,16.47183,16.30997,1345,301,3,123,3.57366E+18,STAR,9.28E-05,3174,54821,190
1.23765E+18,125.5829703,47.18946252,19.47342,17.28898,16.13322,15.6401,15.22758,1345,301,3,123,4.96649E+17,GALAXY,0.1209088,441,51868,464
1.23765E+18,125.5705803,47.28448037,18.79048,17.01146,16.27689,15.98501,15.68576,1345,301,3,123,4.96652E+17,GALAXY,0.07495922,441,51868,474
1.23765E+18,125.7247981,47.29479703,15.55138,14.40723,14.11945,14.00706,14.01225,1345,301,3,124,4.96659E+17,STAR,-2.87E-05,441,51868,497
1.23765E+18,125.6104188,47.36063007,18.87903,17.6121,17.08879,16.89076,16.76843,1345,301,3,124,3.57372E+18,STAR,-0.000161481,3174,54821,426
1.23765E+18,125.6267538,47.36982342,18.24934,17.23899,16.94515,16.82285,16.78759,1345,301,3,124,8.24738E+18,STAR,-0.00069117,7325,56717,583
1.23765E+18,125.5806437,47.46784352,19.24141,18.25488,17.93026,17.84895,17.82602,1345,301,3,124,8.23942E+18,STAR,-0.000817026,7318,56990,290
1.23765E+18,125.5185963,47.37858352,18.95584,17.34089,16.59866,16.19479,15.85182,1345,301,3,124,4.96685E+17,GALAXY,0.07530388,441,51868,592
1.23765E+18,125.6659152,47.36620185,19.537,18.20655,17.74019,17.56302,17.4868,1345,301,3,124,3.57373E+18,STAR,-0.000222927,3174,54821,438
1.23765E+18,125.7323995,47.33614635,19.26245,17.96468,17.42416,17.14407,16.95614,1345,301,3,124,4.96656E+17,GALAXY,0.04403633,441,51868,489
1.23765E+18,125.8714837,47.53477447,18.23626,17.8086,17.81346,17.6846,17.75667,1345,301,3,125,8.2394E+18,QSO,0.6281187,7318,56990,249
1.23765E+18,125.8861164,47.4397415,19.4309,18.05679,17.24914,16.81893,16.47581,1345,301,3,125,4.96696E+17,GALAXY,0.1283616,441,51868,632
1.23765E+18,125.8928771,47.58205147,19.42612,18.31767,17.93228,17.78513,17.73157,1345,301,3,126,3.57373E+18,STAR,-4.09E-05,3174,54821,467
1.23765E+18,126.0700286,47.80464817,19.09264,17.69446,17.05122,16.70669,16.46303,1345,301,3,127,4.98848E+17,GALAXY,0.0529922,443,51873,269
1.23765E+18,126.2020518,47.7515395,19.43352,18.19477,17.66497,17.50657,17.45661,1345,301,3,128,3.57374E+18,STAR,0.00010277,3174,54821,494
1.23765E+18,126.157229,47.81434614,17.15857,17.268,17.69345,18.00213,18.15433,1345,301,3,128,4.16145E+18,STAR,7.54E-05,3696,55277,442
1.23765E+18,126.0525499,47.87739412,17.69557,16.57146,16.10973,15.93946,15.84697,1345,301,3,128,3.57374E+18,STAR,-0.000163309,3174,54821,469
1.23765E+18,126.2233097,47.82761091,17.80811,16.86037,16.55191,16.42203,16.36427,1345,301,3,128,8.23938E+18,STAR,-0.000452729,7318,56990,175
1.23765E+18,126.2769621,47.85225843,18.48431,17.54042,17.18689,17.0528,16.99716,1345,301,3,128,4.16145E+18,STAR,0.000145688,3696,55277,444
1.23765E+18,126.2940625,47.91584168,19.36235,18.05344,17.33433,16.9286,16.60895,1345,301,3,129,4.9885E+17,GALAXY,0.1272046,443,51873,277
1.23765E+18,126.2496923,48.03725267,19.41346,18.19664,17.72453,17.53921,17.4513,1345,301,3,129,3.57373E+18,STAR,-0.00021965,3174,54821,454
1.23765E+18,126.5133557,48.01327237,18.65082,17.06564,16.42853,16.18235,16.04981,1345,301,3,130,3.57375E+18,STAR,-0.00012364,3174,54821,531
1.23765E+18,126.4716135,47.99009398,19.38906,18.28541,17.98204,17.87669,17.88112,1345,301,3,130,3.57374E+18,STAR,5.94E-05,3174,54821,484
1.23765E+18,126.4338088,48.14201247,18.89821,17.75478,17.27762,16.94924,16.74352,1345,301,3,130,4.98838E+17,GALAXY,0.07194427,443,51873,233
1.23765E+18,126.4815228,48.18678126,17.04481,15.96621,15.63194,15.50821,15.4885,1345,301,3,131,3.57373E+18,STAR,6.48E-05,3174,54821,452
1.23765E+18,126.6021174,48.23486094,18.79731,17.4455,16.90074,16.68764,16.61063,1345,301,3,131,3.57375E+18,STAR,-0.000103501,3174,54821,534
1.23765E+18,126.5597139,48.28011583,18.16937,16.17713,15.22892,14.77315,14.39762,1345,301,3,131,4.98839E+17,GALAXY,0.05375228,443,51873,237
1.23765E+18,126.8809214,48.33729328,18.72158,17.41957,16.89493,16.68231,16.56921,1345,301,3,132,3.57375E+18,STAR,-2.68E-05,3174,54821,530
1.23765E+18,126.8876911,48.38528858,19.46897,18.06111,17.35401,16.94582,16.72046,1345,301,3,133,4.98812E+17,GALAXY,0.05405195,443,51873,141
1.23765E+18,127.1188836,48.52724032,19.41173,19.34435,19.15414,19.15829,19.17307,1345,301,3,134,4.98812E+17,QSO,1.167736,443,51873,140
1.23765E+18,127.1332109,48.56887735,18.44979,17.29082,16.76505,16.52959,16.40451,1345,301,3,134,3.57376E+18,STAR,0.000157842,3174,54821,572
1.23765E+18,127.2192813,48.53792228,18.52818,17.56393,17.19454,17.07358,17.05647,1345,301,3,134,8.24063E+18,STAR,-0.000804791,7319,56962,614
1.23765E+18,126.9703564,48.51486611,19.58644,18.06285,17.00224,16.53456,16.17435,1345,301,3,134,4.15822E+18,GALAXY,0.1620944,3693,55208,980
1.23765E+18,127.3303288,48.84955577,17.73577,16.39881,15.69131,15.32659,14.98947,1345,301,3,136,4.9881E+17,GALAXY,0.02352698,443,51873,132
1.23765E+18,127.3883798,48.79451332,19.03985,17.91968,17.45584,17.20834,17.04714,1345,301,3,136,4.98798E+17,GALAXY,0.02346306,443,51873,88
1.23765E+18,127.4596518,48.78101468,16.47667,15.03927,14.24876,13.83015,13.45055,1345,301,3,136,4.16141E+18,GALAXY,0.02357916,3696,55277,316
1.23765E+18,156.653977,0.258422964,18.8415,18.52012,18.41921,18.30694,18.14293,756,301,4,273,4.31464E+18,QSO,2.175797,3832,55289,692
1.23765E+18,156.713125,0.211089928,18.27523,16.89069,16.28858,15.98551,15.82422,756,301,4,273,3.06409E+17,GALAXY,0.05605672,272,51941,597
1.23765E+18,156.8212935,0.314241376,18.46581,17.35166,17.21083,17.22671,17.29245,756,301,4,274,3.06405E+17,STAR,0.000123092,272,51941,582
1.23765E+18,156.8244903,0.283383745,17.57453,16.38595,16.48978,16.61654,16.73915,756,301,4,274,3.07478E+17,STAR,0.00011301,273,51957,391
1.23765E+18,157.0568427,0.386919841,19.19483,17.60935,16.7888,16.36827,15.97582,756,301,4,275,3.06419E+17,GALAXY,0.1070964,272,51941,634
1.23765E+18,157.350878,0.210118482,19.18489,17.60266,16.82284,16.43307,16.15619,756,301,4,277,3.06419E+17,GALAXY,0.09403078,272,51941,632
1.23765E+18,157.4615772,0.30326589,18.97211,17.60156,16.85036,16.44791,16.1522,756,301,4,278,3.06419E+17,GALAXY,0.07199551,272,51941,635
1.23765E+18,157.7899943,0.326704473,18.77184,17.51899,17.32603,17.24935,17.22758,756,301,4,280,3.07487E+17,STAR,0.000441906,273,51957,424
1.23765E+18,157.7616765,0.390282488,18.94695,17.51568,16.80462,16.37475,16.06501,756,301,4,280,3.07487E+17,GALAXY,0.09711879,273,51957,423
1.23765E+18,157.8399201,0.231124987,19.19781,17.50343,16.71339,16.30216,16.01192,756,301,4,281,3.07502E+17,GALAXY,0.02849584,273,51957,477
1.23765E+18,157.9405308,0.38793755,16.60368,15.60907,15.17583,14.97156,14.79663,756,301,4,281,3.07498E+17,GALAXY,0.02836903,273,51957,464
1.23765E+18,157.9703916,0.213096138,18.71556,17.57673,17.38265,17.33843,17.32211,756,301,4,281,3.07501E+17,STAR,6.47E-05,273,51957,474
1.23765E+18,157.8452896,0.258997192,18.58104,17.46331,17.08043,16.83519,16.71538,756,301,4,281,3.07498E+17,GALAXY,0.02863529,273,51957,462
1.23765E+18,157.8663624,0.225271201,18.98904,17.96065,17.57811,17.35023,17.22526,756,301,4,281,3.07502E+17,GALAXY,0.02859859,273,51957,476
1.23765E+18,157.9287499,0.29014335,19.06468,17.28218,16.4059,15.98734,15.6453,756,301,4,281,3.07499E+17,GALAXY,0.06544796,273,51957,468
1.23765E+18,157.9311519,0.255964396,18.30882,16.32202,15.39021,14.95872,14.61368,756,301,4,281,3.07498E+17,GALAXY,0.06474207,273,51957,463
1.23765E+18,157.9355788,0.212881635,18.72704,17.66169,17.19697,16.88467,16.64874,756,301,4,281,3.07503E+17,GALAXY,0.09655832,273,51957,480
1.23765E+18,158.0026825,0.26038279,19.19209,17.20153,16.28778,15.84801,15.51164,756,301,4,282,3.07508E+17,GALAXY,0.06533257,273,51957,499
1.23765E+18,157.99795,0.275691106,19.40037,18.21871,17.83287,17.60822,17.50951,756,301,4,282,3.07499E+17,GALAXY,0.02851265,273,51957,467
1.23765E+18,158.3355558,0.37001473,19.49773,17.68575,16.81181,16.39879,16.08268,756,301,4,284,3.07509E+17,GALAXY,0.07197936,273,51957,502
1.23765E+18,158.3321548,0.416161334,19.36638,17.87757,17.13775,16.75907,16.52709,756,301,4,284,3.07513E+17,GALAXY,0.09748447,273,51957,518
1.23765E+18,158.4676134,0.40263202,19.37014,17.30812,16.32046,15.85327,15.45707,756,301,4,285,3.08592E+17,GALAXY,0.07234825,274,51913,347
1.23765E+18,158.5318438,0.381309977,19.29484,18.0897,17.59773,17.33928,17.18477,756,301,4,285,3.07522E+17,GALAXY,0.03219977,273,51957,550
1.23765E+18,158.6329923,0.332402752,18.9308,17.30515,16.50671,16.0921,15.76624,756,301,4,286,3.0752E+17,GALAXY,0.06571065,273,51957,544
1.23765E+18,158.6987068,0.301858067,19.40918,17.49172,16.47841,15.92742,15.47477,756,301,4,286,3.07535E+17,GALAXY,0.06440401,273,51957,597
1.23765E+18,158.8032621,0.326732471,19.30549,18.14503,17.95158,17.93145,17.95916,756,301,4,287,3.07535E+17,STAR,0.000132361,273,51957,596
1.23765E+18,158.9463909,0.211093325,19.37116,19.1334,19.07141,18.76116,18.72734,756,301,4,288,3.07534E+17,QSO,1.787385,273,51957,593
1.23765E+18,159.1369654,0.28946863,19.46149,17.94827,16.91849,16.45809,16.15134,756,301,4,289,3.07543E+17,GALAXY,0.1574254,273,51957,627
1.23765E+18,159.2788694,0.270933263,17.63949,16.43561,15.98985,15.82517,15.76827,756,301,4,290,3.08594E+17,STAR,-4.37E-05,274,51913,356
1.23765E+18,159.2222988,0.306897182,18.83605,17.59251,17.0463,16.70581,16.48073,756,301,4,290,3.07543E+17,GALAXY,0.09537528,273,51957,626
1.23765E+18,159.2390436,0.229754217,16.28969,14.69252,13.9277,13.52306,13.19107,756,301,4,290,3.07542E+17,GALAXY,0.02922444,273,51957,622
1.23765E+18,159.2693585,0.259613206,19.41698,19.33621,19.12565,19.13658,19.17011,756,301,4,290,3.07542E+17,QSO,1.135599,273,51957,623
1.23765E+18,159.5742365,0.312284868,18.984,18.72043,18.29525,18.17878,17.87853,756,301,4,292,3.08603E+17,QSO,0.2563788,274,51913,388
1.23765E+18,159.6978952,0.347446394,19.3604,17.95081,17.21969,16.79641,16.48897,756,301,4,293,3.08602E+17,GALAXY,0.08118355,274,51913,382
1.23765E+18,159.7040787,0.31193638,19.49289,17.53625,16.62719,16.21297,15.87341,756,301,4,293,3.08605E+17,GALAXY,0.08149279,274,51913,394
1.23765E+18,159.7426504,0.24992238,18.42966,17.19581,16.55976,16.10894,15.84901,756,301,4,293,3.08605E+17,GALAXY,0.08200337,274,51913,393
1.23765E+18,159.756701,0.264352452,19.30299,17.77493,17.04451,16.61338,16.34374,756,301,4,293,3.08617E+17,GALAXY,0.08263596,274,51913,438
1.23765E+18,159.9714552,0.28808171,18.87007,17.98835,17.64957,17.50236,17.45312,756,301,4,295,4.31685E+18,STAR,0.000177799,3834,55569,550
1.23765E+18,160.043391,0.288539631,18.05707,16.67409,15.87125,15.45316,15.11893,756,301,4,295,3.09719E+17,GALAXY,0.1304896,275,51910,351
1.23765E+18,160.1635791,0.226925964,19.40479,19.28278,18.98632,18.93803,18.98865,756,301,4,296,3.09721E+17,QSO,1.236344,275,51910,357
1.23765E+18,160.2141301,0.268671485,17.87268,16.59117,16.65161,16.7172,16.75249,756,301,4,296,3.09717E+17,STAR,0.0001513,275,51910,345
1.23765E+18,160.1273588,0.376409001,19.24531,17.26264,16.30273,15.84089,15.47242,756,301,4,296,3.08624E+17,GALAXY,0.08142698,274,51913,465
1.23765E+18,160.3105282,0.238553949,19.29832,18.14841,17.63687,17.29718,17.09953,756,301,4,297,3.08631E+17,GALAXY,0.06061528,274,51913,490
1.23765E+18,160.3712156,0.419555825,18.21856,16.21752,15.25752,14.79818,14.42341,756,301,4,297,3.08638E+17,GALAXY,0.0813477,274,51913,515
1.23765E+18,160.4570251,0.313446756,19.11273,17.50094,16.68041,16.22015,15.87364,756,301,4,298,3.09719E+17,GALAXY,0.05999361,275,51910,352
1.23765E+18,160.4668898,0.401205582,19.13797,18.12006,17.73305,17.39803,17.23453,756,301,4,298,3.09717E+17,GALAXY,0.06573834,275,51910,342
1.23765E+18,160.5939872,0.325503702,18.78491,17.86614,17.57217,17.46009,17.39881,756,301,4,299,2.68987E+18,STAR,0.001006812,2389,54213,358
1.23765E+18,160.5754994,0.398059194,19.30114,17.77502,16.94633,16.52116,16.18444,756,301,4,299,3.09728E+17,GALAXY,0.1241556,275,51910,383
1.23765E+18,160.688233,0.383178948,17.48402,15.8313,15.18966,14.92774,14.78688,756,301,4,300,2.88128E+18,STAR,-8.08E-05,2559,54208,360
1.23765E+18,247.3962214,0.807104533,17.88399,16.92586,16.55281,16.41532,16.34733,745,301,5,592,4.09993E+17,STAR,-1.23E-05,364,52000,602
1.23765E+18,247.4535355,0.814562287,18.81749,17.38545,16.74205,16.33755,16.05907,745,301,5,593,4.09997E+17,GALAXY,0.0720602,364,52000,617
1.23765E+18,248.0980805,0.831837891,17.88054,16.39469,15.7589,15.56575,15.43981,745,301,5,597,3.91917E+17,STAR,3.71E-05,348,51671,377
1.23765E+18,248.1641808,0.823141687,18.01318,16.47255,15.88557,15.62854,15.48439,745,301,5,597,3.91917E+17,STAR,-0.000261476,348,51671,379
1.23765E+18,248.2070301,0.825769528,16.38187,15.0172,15.06729,15.12915,15.17874,745,301,5,598,3.91927E+17,STAR,-0.000166857,348,51671,415
1.23765E+18,248.2452203,0.821069015,18.7592,17.49718,17.02989,16.83666,16.76683,745,301,5,598,3.91927E+17,STAR,-0.000205641,348,51671,414
1.23765E+18,248.2612725,0.784176897,18.42463,16.77505,16.15567,15.92893,15.86987,745,301,5,598,3.91926E+17,STAR,-7.43E-05,348,51671,411
1.23765E+18,248.286321,0.810717537,19.29556,17.8625,17.37697,17.16075,17.07082,745,301,5,598,3.91926E+17,STAR,-0.000157943,348,51671,412
1.23765E+18,248.5833247,0.803715072,18.10101,16.79895,16.25451,16.00242,16.03759,745,301,5,600,3.91938E+17,STAR,1.94E-05,348,51671,453
1.23765E+18,248.6508473,0.75581528,17.41529,16.24742,15.81339,15.65779,15.60107,745,301,5,601,3.91937E+17,STAR,-0.000146205,348,51671,450
1.23765E+18,248.7046369,0.803722971,18.9828,17.45727,16.59957,16.11219,15.77914,745,301,5,601,3.91936E+17,GALAXY,0.09088155,348,51671,445
1.23765E+18,248.7288544,0.7566086,18.99152,17.471,16.6255,16.10415,15.79107,745,301,5,601,3.91939E+17,GALAXY,0.09085388,348,51671,459
1.23765E+18,248.9379162,0.776974342,16.98021,15.71432,15.50255,15.45817,15.40867,745,301,5,602,3.91961E+17,STAR,-0.000412555,348,51671,536
1.23765E+18,248.9820697,0.737617167,19.54016,17.90658,17.25911,17.01049,16.87026,745,301,5,603,3.9196E+17,STAR,-0.00011924,348,51671,535
1.23765E+18,249.501515,0.788275925,18.44934,18.81615,19.27639,19.58418,19.78734,745,301,5,606,3.91972E+17,STAR,-0.000313217,348,51671,579
1.23765E+18,249.6161725,0.811166517,18.27879,16.85334,16.2823,16.07612,16.00043,745,301,5,607,3.91982E+17,STAR,8.76E-05,348,51671,613
1.23765E+18,249.6798827,0.798560673,19.5635,18.33654,17.72666,17.37551,17.21048,745,301,5,607,3.91981E+17,GALAXY,0.1026237,348,51671,612
1.23765E+18,249.7235743,0.811281969,18.46135,16.32994,15.56006,15.33107,15.21756,745,301,5,608,3.9198E+17,STAR,6.72E-05,348,51671,606
1.23765E+18,249.7583133,0.83132372,19.04569,16.73251,15.79382,15.43086,15.21293,745,301,5,608,3.91979E+17,STAR,-1.36E-05,348,51671,602
1.23765E+18,237.566178,1.211418569,18.39806,16.82707,16.15164,15.87068,15.70315,745,301,6,526,3.85214E+17,STAR,-0.000190514,342,51691,567
1.23765E+18,237.5282359,1.17246818,19.3612,17.4784,16.80899,16.57395,16.45595,745,301,6,526,3.85214E+17,STAR,-7.38E-05,342,51691,568
1.23765E+18,237.6494806,1.129968543,19.40331,18.21209,17.63813,17.21235,17.00459,745,301,6,527,3.85213E+17,GALAXY,0.08897925,342,51691,566
1.23765E+18,238.4181514,1.22644824,19.37699,19.29841,19.50462,19.67,19.92975,745,301,6,532,3.86285E+17,STAR,-2.20E-05,343,51692,367
1.23765E+18,238.5535388,1.188850494,18.78255,18.51415,18.78695,19.00289,19.33833,745,301,6,533,3.86294E+17,STAR,-9.85E-05,343,51692,402
1.23765E+18,238.8477005,1.155929365,17.22217,15.91736,15.40447,15.19519,15.08675,745,301,6,535,3.8631E+17,STAR,-0.000360757,343,51692,460
1.23765E+18,238.8898829,1.2023145,19.37122,17.874,17.23508,16.81075,16.53594,745,301,6,535,3.86307E+17,GALAXY,0.06984673,343,51692,450
1.23765E+18,238.9521134,1.206012418,19.54832,17.7261,16.90218,16.43995,16.12423,745,301,6,536,3.86307E+17,GALAXY,0.1002968,343,51692,449
1.23765E+18,239.1181233,1.226375561,15.87731,15.98891,16.39285,16.70746,16.93355,745,301,6,537,3.86306E+17,STAR,0.000201486,343,51692,446
1.23765E+18,239.1513846,1.068637711,18.68742,17.38063,16.91847,16.65045,16.45192,745,301,6,537,3.86328E+17,GALAXY,0.04958897,343,51692,525
1.23765E+18,239.1750642,1.067850724,19.11156,17.52936,16.71915,16.2628,15.86935,745,301,6,537,3.86327E+17,GALAXY,0.05020094,343,51692,521
1.23765E+18,239.2843886,1.087055384,17.4006,16.28152,15.84907,15.60405,15.40086,745,301,6,538,3.86329E+17,GALAXY,0.03276557,343,51692,528
1.23765E+18,239.4092409,1.090080129,19.4538,17.66171,16.74143,16.32539,16.0302,745,301,6,539,3.86327E+17,GALAXY,0.09217949,343,51692,522
1.23765E+18,239.4535969,1.124581769,19.13223,17.99018,17.86604,17.87315,17.96334,745,301,6,539,3.86328E+17,STAR,0.000410744,343,51692,526
1.23765E+18,239.6784087,1.19478032,19.35302,17.84436,17.16458,16.87727,16.69646,745,301,6,541,3.86338E+17,STAR,-0.000224826,343,51692,562
1.23765E+18,239.8257811,1.115126874,18.7716,16.93115,16.23289,15.9867,15.83284,745,301,6,542,3.86349E+17,STAR,-0.000203386,343,51692,603
1.23765E+18,239.8587799,1.124589896,18.62193,17.39509,16.90178,16.71416,16.59421,745,301,6,542,3.86351E+17,STAR,-0.000222035,343,51692,608
1.23765E+18,239.8650475,1.087974307,19.56671,18.13428,17.45751,17.1626,16.9777,745,301,6,542,3.8635E+17,STAR,-0.000239917,343,51692,605
1.23765E+18,239.9745981,1.080735772,19.00193,17.77284,17.19768,16.95445,16.83185,745,301,6,543,3.8635E+17,STAR,-0.000124577,343,51692,606
1.23765E+18,240.1196725,1.174081769,17.99823,17.6965,17.54185,17.39625,17.22874,745,301,6,544,3.87402E+17,QSO,0.4285848,344,51693,336
1.23765E+18,240.1972128,1.069755631,18.25095,17.02913,16.44231,16.17621,16.09567,745,301,6,544,3.87399E+17,STAR,-7.09E-05,344,51693,324
1.23765E+18,240.1976701,1.095280177,17.96424,16.81256,16.38078,16.22849,16.13605,745,301,6,544,3.8741E+17,STAR,-6.57E-05,344,51693,365
1.23765E+18,240.5970238,1.196639464,18.77401,16.71831,15.68455,15.18589,14.78844,745,301,6,547,3.8742E+17,GALAXY,0.06836636,344,51693,402
